"year","service_name","department","province","district","category","care_center_name","relational_bond","cases","year.1","service_name.1","department.1","province.1","district.1","category.1","care_center_name.1","age_group","cases.1"
2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","INDEPENDENCIA","FEMINICIDIO","INDEPENDENCIA","EX_PAREJA",1,2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","INDEPENDENCIA","FEMINICIDIO","INDEPENDENCIA","6 A 11 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","INDEPENDENCIA","FEMINICIDIO","INDEPENDENCIA","FAMILIAR",0,2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","INDEPENDENCIA","FEMINICIDIO","INDEPENDENCIA","12 A 17 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","INDEPENDENCIA","FEMINICIDIO","INDEPENDENCIA","CONOCIDO",0,2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","INDEPENDENCIA","FEMINICIDIO","INDEPENDENCIA","18 A 29 AÑOS",1
2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","INDEPENDENCIA","FEMINICIDIO","INDEPENDENCIA","DESCONOCIDO",0,2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","INDEPENDENCIA","FEMINICIDIO","INDEPENDENCIA","30 A 59 AÑOS",1
2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","INDEPENDENCIA","FEMINICIDIO","INDEPENDENCIA","OTROS",0,2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","INDEPENDENCIA","FEMINICIDIO","INDEPENDENCIA","60 A MAS",0
2019,"CENTRO EMERGENCIA MUJER","CAJAMARCA","JAEN","JAEN","FEMINICIDIO","JAEN","PAREJA",0,2019,"CENTRO EMERGENCIA MUJER","CAJAMARCA","JAEN","JAEN","FEMINICIDIO","JAEN","0 A 5 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","CAJAMARCA","JAEN","JAEN","FEMINICIDIO","JAEN","EX_PAREJA",0,2019,"CENTRO EMERGENCIA MUJER","CAJAMARCA","JAEN","JAEN","FEMINICIDIO","JAEN","6 A 11 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","CAJAMARCA","JAEN","JAEN","FEMINICIDIO","JAEN","FAMILIAR",0,2019,"CENTRO EMERGENCIA MUJER","CAJAMARCA","JAEN","JAEN","FEMINICIDIO","JAEN","12 A 17 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","CAJAMARCA","JAEN","JAEN","FEMINICIDIO","JAEN","CONOCIDO",1,2019,"CENTRO EMERGENCIA MUJER","CAJAMARCA","JAEN","JAEN","FEMINICIDIO","JAEN","18 A 29 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","CAJAMARCA","JAEN","JAEN","FEMINICIDIO","JAEN","DESCONOCIDO",0,2019,"CENTRO EMERGENCIA MUJER","CAJAMARCA","JAEN","JAEN","FEMINICIDIO","JAEN","30 A 59 AÑOS",1
2019,"CENTRO EMERGENCIA MUJER","CAJAMARCA","JAEN","JAEN","FEMINICIDIO","JAEN","OTROS",0,2019,"CENTRO EMERGENCIA MUJER","CAJAMARCA","JAEN","JAEN","FEMINICIDIO","JAEN","60 A MAS",0
2019,"CENTRO EMERGENCIA MUJER","CUSCO","LA CONVENCION","KIMBIRI","FEMINICIDIO","KIMBIRI","PAREJA",1,2019,"CENTRO EMERGENCIA MUJER","CUSCO","LA CONVENCION","KIMBIRI","FEMINICIDIO","KIMBIRI","0 A 5 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","CUSCO","LA CONVENCION","KIMBIRI","FEMINICIDIO","KIMBIRI","EX_PAREJA",0,2019,"CENTRO EMERGENCIA MUJER","CUSCO","LA CONVENCION","KIMBIRI","FEMINICIDIO","KIMBIRI","6 A 11 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","CUSCO","LA CONVENCION","KIMBIRI","FEMINICIDIO","KIMBIRI","FAMILIAR",0,2019,"CENTRO EMERGENCIA MUJER","CUSCO","LA CONVENCION","KIMBIRI","FEMINICIDIO","KIMBIRI","12 A 17 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","CUSCO","LA CONVENCION","KIMBIRI","FEMINICIDIO","KIMBIRI","CONOCIDO",0,2019,"CENTRO EMERGENCIA MUJER","CUSCO","LA CONVENCION","KIMBIRI","FEMINICIDIO","KIMBIRI","18 A 29 AÑOS",1
2019,"CENTRO EMERGENCIA MUJER","CUSCO","LA CONVENCION","KIMBIRI","FEMINICIDIO","KIMBIRI","DESCONOCIDO",0,2019,"CENTRO EMERGENCIA MUJER","CUSCO","LA CONVENCION","KIMBIRI","FEMINICIDIO","KIMBIRI","30 A 59 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","CUSCO","LA CONVENCION","KIMBIRI","FEMINICIDIO","KIMBIRI","OTROS",0,2019,"CENTRO EMERGENCIA MUJER","CUSCO","LA CONVENCION","KIMBIRI","FEMINICIDIO","KIMBIRI","60 A MAS",0
2019,"CENTRO EMERGENCIA MUJER","LA LIBERTAD","TRUJILLO","LA ESPERANZA","FEMINICIDIO","LA ESPERANZA","PAREJA",0,2019,"CENTRO EMERGENCIA MUJER","LA LIBERTAD","TRUJILLO","LA ESPERANZA","FEMINICIDIO","LA ESPERANZA","0 A 5 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","LA LIBERTAD","TRUJILLO","LA ESPERANZA","FEMINICIDIO","LA ESPERANZA","EX_PAREJA",1,2019,"CENTRO EMERGENCIA MUJER","LA LIBERTAD","TRUJILLO","LA ESPERANZA","FEMINICIDIO","LA ESPERANZA","6 A 11 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","LA LIBERTAD","TRUJILLO","LA ESPERANZA","FEMINICIDIO","LA ESPERANZA","FAMILIAR",0,2019,"CENTRO EMERGENCIA MUJER","LA LIBERTAD","TRUJILLO","LA ESPERANZA","FEMINICIDIO","LA ESPERANZA","12 A 17 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","LA LIBERTAD","TRUJILLO","LA ESPERANZA","FEMINICIDIO","LA ESPERANZA","CONOCIDO",0,2019,"CENTRO EMERGENCIA MUJER","LA LIBERTAD","TRUJILLO","LA ESPERANZA","FEMINICIDIO","LA ESPERANZA","18 A 29 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","LA LIBERTAD","TRUJILLO","LA ESPERANZA","FEMINICIDIO","LA ESPERANZA","DESCONOCIDO",0,2019,"CENTRO EMERGENCIA MUJER","LA LIBERTAD","TRUJILLO","LA ESPERANZA","FEMINICIDIO","LA ESPERANZA","30 A 59 AÑOS",1
2019,"CENTRO EMERGENCIA MUJER","LA LIBERTAD","TRUJILLO","LA ESPERANZA","FEMINICIDIO","LA ESPERANZA","OTROS",0,2019,"CENTRO EMERGENCIA MUJER","LA LIBERTAD","TRUJILLO","LA ESPERANZA","FEMINICIDIO","LA ESPERANZA","60 A MAS",0
2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","LIMA","FEMINICIDIO","LIMA","PAREJA",0,2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","LIMA","FEMINICIDIO","LIMA","0 A 5 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","LIMA","FEMINICIDIO","LIMA","EX_PAREJA",1,2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","LIMA","FEMINICIDIO","LIMA","6 A 11 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","LIMA","FEMINICIDIO","LIMA","FAMILIAR",0,2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","LIMA","FEMINICIDIO","LIMA","12 A 17 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","LIMA","FEMINICIDIO","LIMA","CONOCIDO",0,2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","LIMA","FEMINICIDIO","LIMA","18 A 29 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","LIMA","FEMINICIDIO","LIMA","DESCONOCIDO",0,2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","LIMA","FEMINICIDIO","LIMA","30 A 59 AÑOS",1
2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","LIMA","FEMINICIDIO","LIMA","OTROS",0,2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","LIMA","FEMINICIDIO","LIMA","60 A MAS",0
2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","LOS OLIVOS","FEMINICIDIO","LOS OLIVOS","PAREJA",1,2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","LOS OLIVOS","FEMINICIDIO","LOS OLIVOS","0 A 5 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","LOS OLIVOS","FEMINICIDIO","LOS OLIVOS","EX_PAREJA",0,2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","LOS OLIVOS","FEMINICIDIO","LOS OLIVOS","6 A 11 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","LOS OLIVOS","FEMINICIDIO","LOS OLIVOS","FAMILIAR",0,2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","LOS OLIVOS","FEMINICIDIO","LOS OLIVOS","12 A 17 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","LOS OLIVOS","FEMINICIDIO","LOS OLIVOS","CONOCIDO",0,2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","LOS OLIVOS","FEMINICIDIO","LOS OLIVOS","18 A 29 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","LOS OLIVOS","FEMINICIDIO","LOS OLIVOS","DESCONOCIDO",0,2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","LOS OLIVOS","FEMINICIDIO","LOS OLIVOS","30 A 59 AÑOS",1
2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","LOS OLIVOS","FEMINICIDIO","LOS OLIVOS","OTROS",0,2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","LOS OLIVOS","FEMINICIDIO","LOS OLIVOS","60 A MAS",0
2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","PACHACAMAC","FEMINICIDIO","MANCHAY","PAREJA",0,2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","PACHACAMAC","FEMINICIDIO","MANCHAY","0 A 5 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","PACHACAMAC","FEMINICIDIO","MANCHAY","EX_PAREJA",1,2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","PACHACAMAC","FEMINICIDIO","MANCHAY","6 A 11 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","PACHACAMAC","FEMINICIDIO","MANCHAY","FAMILIAR",0,2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","PACHACAMAC","FEMINICIDIO","MANCHAY","12 A 17 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","PACHACAMAC","FEMINICIDIO","MANCHAY","CONOCIDO",0,2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","PACHACAMAC","FEMINICIDIO","MANCHAY","18 A 29 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","PACHACAMAC","FEMINICIDIO","MANCHAY","DESCONOCIDO",0,2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","PACHACAMAC","FEMINICIDIO","MANCHAY","30 A 59 AÑOS",1
2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","PACHACAMAC","FEMINICIDIO","MANCHAY","OTROS",0,2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","PACHACAMAC","FEMINICIDIO","MANCHAY","60 A MAS",0
2019,"CENTRO EMERGENCIA MUJER","PUNO","MELGAR","AYAVIRI","FEMINICIDIO","MELGAR","PAREJA",0,2019,"CENTRO EMERGENCIA MUJER","PUNO","MELGAR","AYAVIRI","FEMINICIDIO","MELGAR","0 A 5 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","PUNO","MELGAR","AYAVIRI","FEMINICIDIO","MELGAR","EX_PAREJA",0,2019,"CENTRO EMERGENCIA MUJER","PUNO","MELGAR","AYAVIRI","FEMINICIDIO","MELGAR","6 A 11 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","PUNO","MELGAR","AYAVIRI","FEMINICIDIO","MELGAR","FAMILIAR",0,2019,"CENTRO EMERGENCIA MUJER","PUNO","MELGAR","AYAVIRI","FEMINICIDIO","MELGAR","12 A 17 AÑOS",1
2019,"CENTRO EMERGENCIA MUJER","PUNO","MELGAR","AYAVIRI","FEMINICIDIO","MELGAR","CONOCIDO",1,2019,"CENTRO EMERGENCIA MUJER","PUNO","MELGAR","AYAVIRI","FEMINICIDIO","MELGAR","18 A 29 AÑOS",1
2019,"CENTRO EMERGENCIA MUJER","PUNO","MELGAR","AYAVIRI","FEMINICIDIO","MELGAR","DESCONOCIDO",1,2019,"CENTRO EMERGENCIA MUJER","PUNO","MELGAR","AYAVIRI","FEMINICIDIO","MELGAR","30 A 59 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","PUNO","MELGAR","AYAVIRI","FEMINICIDIO","MELGAR","OTROS",0,2019,"CENTRO EMERGENCIA MUJER","PUNO","MELGAR","AYAVIRI","FEMINICIDIO","MELGAR","60 A MAS",0
2019,"CENTRO EMERGENCIA MUJER","AREQUIPA","AREQUIPA","MIRAFLORES","FEMINICIDIO","MIRAFLORES","PAREJA",1,2019,"CENTRO EMERGENCIA MUJER","AREQUIPA","AREQUIPA","MIRAFLORES","FEMINICIDIO","MIRAFLORES","0 A 5 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","AREQUIPA","AREQUIPA","MIRAFLORES","FEMINICIDIO","MIRAFLORES","EX_PAREJA",0,2019,"CENTRO EMERGENCIA MUJER","AREQUIPA","AREQUIPA","MIRAFLORES","FEMINICIDIO","MIRAFLORES","6 A 11 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","AREQUIPA","AREQUIPA","MIRAFLORES","FEMINICIDIO","MIRAFLORES","FAMILIAR",0,2019,"CENTRO EMERGENCIA MUJER","AREQUIPA","AREQUIPA","MIRAFLORES","FEMINICIDIO","MIRAFLORES","12 A 17 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","AREQUIPA","AREQUIPA","MIRAFLORES","FEMINICIDIO","MIRAFLORES","CONOCIDO",1,2019,"CENTRO EMERGENCIA MUJER","AREQUIPA","AREQUIPA","MIRAFLORES","FEMINICIDIO","MIRAFLORES","18 A 29 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","AREQUIPA","AREQUIPA","MIRAFLORES","FEMINICIDIO","MIRAFLORES","DESCONOCIDO",0,2019,"CENTRO EMERGENCIA MUJER","AREQUIPA","AREQUIPA","MIRAFLORES","FEMINICIDIO","MIRAFLORES","30 A 59 AÑOS",2
2019,"CENTRO EMERGENCIA MUJER","AREQUIPA","AREQUIPA","MIRAFLORES","FEMINICIDIO","MIRAFLORES","OTROS",0,2019,"CENTRO EMERGENCIA MUJER","AREQUIPA","AREQUIPA","MIRAFLORES","FEMINICIDIO","MIRAFLORES","60 A MAS",0
2019,"CENTRO EMERGENCIA MUJER","ICA","NASCA","NASCA","FEMINICIDIO","NASCA","PAREJA",0,2019,"CENTRO EMERGENCIA MUJER","ICA","NASCA","NASCA","FEMINICIDIO","NASCA","0 A 5 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","ICA","NASCA","NASCA","FEMINICIDIO","NASCA","EX_PAREJA",1,2019,"CENTRO EMERGENCIA MUJER","ICA","NASCA","NASCA","FEMINICIDIO","NASCA","6 A 11 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","ICA","NASCA","NASCA","FEMINICIDIO","NASCA","FAMILIAR",0,2019,"CENTRO EMERGENCIA MUJER","ICA","NASCA","NASCA","FEMINICIDIO","NASCA","12 A 17 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","ICA","NASCA","NASCA","FEMINICIDIO","NASCA","CONOCIDO",0,2019,"CENTRO EMERGENCIA MUJER","ICA","NASCA","NASCA","FEMINICIDIO","NASCA","18 A 29 AÑOS",1
2019,"CENTRO EMERGENCIA MUJER","ICA","NASCA","NASCA","FEMINICIDIO","NASCA","DESCONOCIDO",0,2019,"CENTRO EMERGENCIA MUJER","ICA","NASCA","NASCA","FEMINICIDIO","NASCA","30 A 59 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","ICA","NASCA","NASCA","FEMINICIDIO","NASCA","OTROS",0,2019,"CENTRO EMERGENCIA MUJER","ICA","NASCA","NASCA","FEMINICIDIO","NASCA","60 A MAS",0
2019,"CENTRO EMERGENCIA MUJER","LA LIBERTAD","OTUZCO","OTUZCO","FEMINICIDIO","OTUZCO","PAREJA",2,2019,"CENTRO EMERGENCIA MUJER","LA LIBERTAD","OTUZCO","OTUZCO","FEMINICIDIO","OTUZCO","0 A 5 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","LA LIBERTAD","OTUZCO","OTUZCO","FEMINICIDIO","OTUZCO","EX_PAREJA",0,2019,"CENTRO EMERGENCIA MUJER","LA LIBERTAD","OTUZCO","OTUZCO","FEMINICIDIO","OTUZCO","6 A 11 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","LA LIBERTAD","OTUZCO","OTUZCO","FEMINICIDIO","OTUZCO","FAMILIAR",0,2019,"CENTRO EMERGENCIA MUJER","LA LIBERTAD","OTUZCO","OTUZCO","FEMINICIDIO","OTUZCO","12 A 17 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","LA LIBERTAD","OTUZCO","OTUZCO","FEMINICIDIO","OTUZCO","CONOCIDO",0,2019,"CENTRO EMERGENCIA MUJER","LA LIBERTAD","OTUZCO","OTUZCO","FEMINICIDIO","OTUZCO","18 A 29 AÑOS",1
2019,"CENTRO EMERGENCIA MUJER","LA LIBERTAD","OTUZCO","OTUZCO","FEMINICIDIO","OTUZCO","DESCONOCIDO",0,2019,"CENTRO EMERGENCIA MUJER","LA LIBERTAD","OTUZCO","OTUZCO","FEMINICIDIO","OTUZCO","30 A 59 AÑOS",2
2019,"CENTRO EMERGENCIA MUJER","LA LIBERTAD","OTUZCO","OTUZCO","FEMINICIDIO","OTUZCO","OTROS",1,2019,"CENTRO EMERGENCIA MUJER","LA LIBERTAD","OTUZCO","OTUZCO","FEMINICIDIO","OTUZCO","60 A MAS",0
2019,"CENTRO EMERGENCIA MUJER","CALLAO","CALLAO","VENTANILLA","FEMINICIDIO","PACHACUTEC","PAREJA",1,2019,"CENTRO EMERGENCIA MUJER","CALLAO","CALLAO","VENTANILLA","FEMINICIDIO","PACHACUTEC","0 A 5 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","CALLAO","CALLAO","VENTANILLA","FEMINICIDIO","PACHACUTEC","EX_PAREJA",0,2019,"CENTRO EMERGENCIA MUJER","CALLAO","CALLAO","VENTANILLA","FEMINICIDIO","PACHACUTEC","6 A 11 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","CALLAO","CALLAO","VENTANILLA","FEMINICIDIO","PACHACUTEC","FAMILIAR",0,2019,"CENTRO EMERGENCIA MUJER","CALLAO","CALLAO","VENTANILLA","FEMINICIDIO","PACHACUTEC","12 A 17 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","CALLAO","CALLAO","VENTANILLA","FEMINICIDIO","PACHACUTEC","CONOCIDO",0,2019,"CENTRO EMERGENCIA MUJER","CALLAO","CALLAO","VENTANILLA","FEMINICIDIO","PACHACUTEC","18 A 29 AÑOS",1
2019,"CENTRO EMERGENCIA MUJER","CALLAO","CALLAO","VENTANILLA","FEMINICIDIO","PACHACUTEC","DESCONOCIDO",0,2019,"CENTRO EMERGENCIA MUJER","CALLAO","CALLAO","VENTANILLA","FEMINICIDIO","PACHACUTEC","30 A 59 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","CALLAO","CALLAO","VENTANILLA","FEMINICIDIO","PACHACUTEC","OTROS",0,2019,"CENTRO EMERGENCIA MUJER","CALLAO","CALLAO","VENTANILLA","FEMINICIDIO","PACHACUTEC","60 A MAS",0
2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","SAN JUAN DE MIRAFLORES","FEMINICIDIO","SAN JUAN DE MIRAFLORES","PAREJA",1,2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","SAN JUAN DE MIRAFLORES","FEMINICIDIO","SAN JUAN DE MIRAFLORES","0 A 5 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","SAN JUAN DE MIRAFLORES","FEMINICIDIO","SAN JUAN DE MIRAFLORES","EX_PAREJA",1,2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","SAN JUAN DE MIRAFLORES","FEMINICIDIO","SAN JUAN DE MIRAFLORES","6 A 11 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","SAN JUAN DE MIRAFLORES","FEMINICIDIO","SAN JUAN DE MIRAFLORES","FAMILIAR",0,2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","SAN JUAN DE MIRAFLORES","FEMINICIDIO","SAN JUAN DE MIRAFLORES","12 A 17 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","SAN JUAN DE MIRAFLORES","FEMINICIDIO","SAN JUAN DE MIRAFLORES","CONOCIDO",0,2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","SAN JUAN DE MIRAFLORES","FEMINICIDIO","SAN JUAN DE MIRAFLORES","18 A 29 AÑOS",1
2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","SAN JUAN DE MIRAFLORES","FEMINICIDIO","SAN JUAN DE MIRAFLORES","DESCONOCIDO",0,2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","SAN JUAN DE MIRAFLORES","FEMINICIDIO","SAN JUAN DE MIRAFLORES","30 A 59 AÑOS",1
2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","SAN JUAN DE MIRAFLORES","FEMINICIDIO","SAN JUAN DE MIRAFLORES","OTROS",0,2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","SAN JUAN DE MIRAFLORES","FEMINICIDIO","SAN JUAN DE MIRAFLORES","60 A MAS",0
2019,"CENTRO EMERGENCIA MUJER","CUSCO","LA CONVENCION","PICHARI","FEMINICIDIO","PICHARI","PAREJA",0,2019,"CENTRO EMERGENCIA MUJER","CUSCO","LA CONVENCION","PICHARI","FEMINICIDIO","PICHARI","0 A 5 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","CUSCO","LA CONVENCION","PICHARI","FEMINICIDIO","PICHARI","EX_PAREJA",0,2019,"CENTRO EMERGENCIA MUJER","CUSCO","LA CONVENCION","PICHARI","FEMINICIDIO","PICHARI","6 A 11 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","CUSCO","LA CONVENCION","PICHARI","FEMINICIDIO","PICHARI","FAMILIAR",1,2019,"CENTRO EMERGENCIA MUJER","CUSCO","LA CONVENCION","PICHARI","FEMINICIDIO","PICHARI","12 A 17 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","CUSCO","LA CONVENCION","PICHARI","FEMINICIDIO","PICHARI","CONOCIDO",0,2019,"CENTRO EMERGENCIA MUJER","CUSCO","LA CONVENCION","PICHARI","FEMINICIDIO","PICHARI","18 A 29 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","CUSCO","LA CONVENCION","PICHARI","FEMINICIDIO","PICHARI","DESCONOCIDO",0,2019,"CENTRO EMERGENCIA MUJER","CUSCO","LA CONVENCION","PICHARI","FEMINICIDIO","PICHARI","30 A 59 AÑOS",1
2019,"CENTRO EMERGENCIA MUJER","CUSCO","LA CONVENCION","PICHARI","FEMINICIDIO","PICHARI","OTROS",0,2019,"CENTRO EMERGENCIA MUJER","CUSCO","LA CONVENCION","PICHARI","FEMINICIDIO","PICHARI","60 A MAS",0
2019,"CENTRO EMERGENCIA MUJER","ICA","PISCO","PISCO","FEMINICIDIO","PISCO","PAREJA",1,2019,"CENTRO EMERGENCIA MUJER","ICA","PISCO","PISCO","FEMINICIDIO","PISCO","0 A 5 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","ICA","PISCO","PISCO","FEMINICIDIO","PISCO","EX_PAREJA",0,2019,"CENTRO EMERGENCIA MUJER","ICA","PISCO","PISCO","FEMINICIDIO","PISCO","6 A 11 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","ICA","PISCO","PISCO","FEMINICIDIO","PISCO","FAMILIAR",0,2019,"CENTRO EMERGENCIA MUJER","ICA","PISCO","PISCO","FEMINICIDIO","PISCO","12 A 17 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","ICA","PISCO","PISCO","FEMINICIDIO","PISCO","CONOCIDO",0,2019,"CENTRO EMERGENCIA MUJER","ICA","PISCO","PISCO","FEMINICIDIO","PISCO","18 A 29 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","ICA","PISCO","PISCO","FEMINICIDIO","PISCO","DESCONOCIDO",0,2019,"CENTRO EMERGENCIA MUJER","ICA","PISCO","PISCO","FEMINICIDIO","PISCO","30 A 59 AÑOS",1
2019,"CENTRO EMERGENCIA MUJER","ICA","PISCO","PISCO","FEMINICIDIO","PISCO","OTROS",0,2019,"CENTRO EMERGENCIA MUJER","ICA","PISCO","PISCO","FEMINICIDIO","PISCO","60 A MAS",0
2019,"CENTRO EMERGENCIA MUJER","PIURA","PIURA","CASTILLA","FEMINICIDIO","PIURA","PAREJA",0,2019,"CENTRO EMERGENCIA MUJER","PIURA","PIURA","CASTILLA","FEMINICIDIO","PIURA","0 A 5 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","PIURA","PIURA","CASTILLA","FEMINICIDIO","PIURA","EX_PAREJA",0,2019,"CENTRO EMERGENCIA MUJER","PIURA","PIURA","CASTILLA","FEMINICIDIO","PIURA","6 A 11 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","PIURA","PIURA","CASTILLA","FEMINICIDIO","PIURA","FAMILIAR",0,2019,"CENTRO EMERGENCIA MUJER","PIURA","PIURA","CASTILLA","FEMINICIDIO","PIURA","12 A 17 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","PIURA","PIURA","CASTILLA","FEMINICIDIO","PIURA","CONOCIDO",0,2019,"CENTRO EMERGENCIA MUJER","PIURA","PIURA","CASTILLA","FEMINICIDIO","PIURA","18 A 29 AÑOS",0
